world_cup_year,match_id,stage,match_date,home_team,away_team,stadium,city,attendance,stadium_capacity,attendance_status,final_flag,extra_time_flag,penalty_flag,host_team_flag,opening_match_flag,avg_per_match_benchmark_m,final_benchmark_m,opening_benchmark_m,stage_weight,attendance_ratio,attendance_factor,host_factor,suspense_factor,raw_index,scale_factor,override_viewers_m,estimated_global_viewers_m,model_note,source_bridge
2018,2018_61,semi-finals,2018-07-10,France,Belgium,Krestovsky Stadium,Saint Petersburg,,64000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.55,,1.0,1.0,1.0,1.55,187.90401732832436,,291.2512268589028,Modeled from Layer A average-per-match benchmark; stage=semi-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_62,semi-finals,2018-07-11,Croatia,England,Luzhniki Stadium,Moscow,,78000,pending_match_level_source,0,1,0,0,0,191.0,1120.0,0.0,1.55,,1.0,1.0,1.08,1.6740000000000002,187.90401732832436,,314.551325007615,Modeled from Layer A average-per-match benchmark; stage=semi-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_63,third-place match,2018-07-14,Belgium,England,Krestovsky Stadium,Saint Petersburg,,64000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,0.95,,1.0,1.0,1.0,0.95,187.90401732832436,,178.50881646190814,Modeled from Layer A average-per-match benchmark; stage=third-place match; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2018,2018_64,final,2018-07-15,France,Croatia,Luzhniki Stadium,Moscow,,78000,pending_match_level_source,0,0,0,0,0,191.0,1120.0,0.0,1.0,,1.0,1.0,1.0,1.0,187.90401732832436,,187.90401732832436,Modeled from Layer A average-per-match benchmark; stage=final; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_01,group stage,2022-11-20,Qatar,Ecuador,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,1,1,175.0,1500.0,550.0,0.82,,1.0,1.25,1.0,1.025,156.3568010936432,550.0,550.0,Benchmark override from Layer A opening-match audience,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_02,group stage,2022-11-21,England,Iran,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_03,group stage,2022-11-21,Senegal,Netherlands,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_04,group stage,2022-11-21,United States,Wales,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_05,group stage,2022-11-22,Argentina,Saudi Arabia,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_06,group stage,2022-11-22,Denmark,Tunisia,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_07,group stage,2022-11-22,Mexico,Poland,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_08,group stage,2022-11-22,France,Australia,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_09,group stage,2022-11-23,Morocco,Croatia,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_10,group stage,2022-11-23,Germany,Japan,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_11,group stage,2022-11-23,Spain,Costa Rica,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_12,group stage,2022-11-23,Belgium,Canada,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_13,group stage,2022-11-24,Switzerland,Cameroon,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_14,group stage,2022-11-24,Uruguay,South Korea,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_15,group stage,2022-11-24,Portugal,Ghana,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_16,group stage,2022-11-24,Brazil,Serbia,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_17,group stage,2022-11-25,Wales,Iran,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_18,group stage,2022-11-25,Qatar,Senegal,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,1,0,175.0,1500.0,550.0,0.82,,1.0,1.25,1.0,1.025,156.3568010936432,,160.26572112098427,Modeled from Layer A average-per-match benchmark; stage=group stage; host-team uplift; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_19,group stage,2022-11-25,Netherlands,Ecuador,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_20,group stage,2022-11-25,England,United States,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_21,group stage,2022-11-26,Tunisia,Australia,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_22,group stage,2022-11-26,Poland,Saudi Arabia,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_23,group stage,2022-11-26,France,Denmark,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_24,group stage,2022-11-26,Argentina,Mexico,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_25,group stage,2022-11-27,Japan,Costa Rica,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_26,group stage,2022-11-27,Belgium,Morocco,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_27,group stage,2022-11-27,Croatia,Canada,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_28,group stage,2022-11-27,Spain,Germany,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_29,group stage,2022-11-28,Cameroon,Serbia,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_30,group stage,2022-11-28,South Korea,Ghana,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_31,group stage,2022-11-28,Brazil,Switzerland,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_32,group stage,2022-11-28,Portugal,Uruguay,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_33,group stage,2022-11-29,Ecuador,Senegal,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_34,group stage,2022-11-29,Netherlands,Qatar,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,1,0,175.0,1500.0,550.0,0.82,,1.0,1.25,1.0,1.025,156.3568010936432,,160.26572112098427,Modeled from Layer A average-per-match benchmark; stage=group stage; host-team uplift; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_35,group stage,2022-11-29,Iran,United States,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_36,group stage,2022-11-29,Wales,England,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_37,group stage,2022-11-30,Australia,Denmark,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_38,group stage,2022-11-30,Tunisia,France,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_39,group stage,2022-11-30,Poland,Argentina,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_40,group stage,2022-11-30,Saudi Arabia,Mexico,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_41,group stage,2022-12-01,Canada,Morocco,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_42,group stage,2022-12-01,Croatia,Belgium,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_43,group stage,2022-12-01,Costa Rica,Germany,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_44,group stage,2022-12-01,Japan,Spain,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_45,group stage,2022-12-02,Ghana,Uruguay,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_46,group stage,2022-12-02,South Korea,Portugal,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_47,group stage,2022-12-02,Cameroon,Brazil,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_48,group stage,2022-12-02,Serbia,Switzerland,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.82,,1.0,1.0,1.0,0.82,156.3568010936432,,128.21257689678743,Modeled from Layer A average-per-match benchmark; stage=group stage; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_49,round of 16,2022-12-03,Netherlands,United States,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.05,,1.0,1.0,1.0,1.05,156.3568010936432,,164.17464114832538,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_50,round of 16,2022-12-03,Argentina,Australia,Ahmad bin Ali Stadium,Al Rayyan,,45000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.05,,1.0,1.0,1.0,1.05,156.3568010936432,,164.17464114832538,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_51,round of 16,2022-12-04,France,Poland,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.05,,1.0,1.0,1.0,1.05,156.3568010936432,,164.17464114832538,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_52,round of 16,2022-12-04,England,Senegal,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.05,,1.0,1.0,1.0,1.05,156.3568010936432,,164.17464114832538,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_53,round of 16,2022-12-05,Japan,Croatia,Al Janoub Stadium,Al Wakrah,,44000,pending_match_level_source,0,1,1,0,0,175.0,1500.0,550.0,1.05,,1.0,1.0,1.2000000000000002,1.2600000000000002,156.3568010936432,,197.0095693779905,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_54,round of 16,2022-12-05,Brazil,South Korea,Stadium 974,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.05,,1.0,1.0,1.0,1.05,156.3568010936432,,164.17464114832538,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_55,round of 16,2022-12-06,Morocco,Spain,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,1,1,0,0,175.0,1500.0,550.0,1.05,,1.0,1.0,1.2000000000000002,1.2600000000000002,156.3568010936432,,197.0095693779905,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_56,round of 16,2022-12-06,Portugal,Switzerland,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.05,,1.0,1.0,1.0,1.05,156.3568010936432,,164.17464114832538,Modeled from Layer A average-per-match benchmark; stage=round of 16; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_57,quarter-finals,2022-12-09,Croatia,Brazil,Education City Stadium,Al Rayyan,,45000,pending_match_level_source,0,1,1,0,0,175.0,1500.0,550.0,1.25,,1.0,1.0,1.2000000000000002,1.5000000000000002,156.3568010936432,,234.53520164046486,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_58,quarter-finals,2022-12-09,Netherlands,Argentina,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,1,1,0,0,175.0,1500.0,550.0,1.25,,1.0,1.0,1.2000000000000002,1.5000000000000002,156.3568010936432,,234.53520164046486,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_59,quarter-finals,2022-12-10,Morocco,Portugal,Al Thumama Stadium,Doha,,44000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.25,,1.0,1.0,1.0,1.25,156.3568010936432,,195.446001367054,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_60,quarter-finals,2022-12-10,England,France,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.25,,1.0,1.0,1.0,1.25,156.3568010936432,,195.446001367054,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_61,semi-finals,2022-12-13,Argentina,Croatia,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.55,,1.0,1.0,1.0,1.55,156.3568010936432,,242.353041695147,Modeled from Layer A average-per-match benchmark; stage=semi-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_62,semi-finals,2022-12-14,France,Morocco,Al Bayt Stadium,Al Khor,,69000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,1.55,,1.0,1.0,1.0,1.55,156.3568010936432,,242.353041695147,Modeled from Layer A average-per-match benchmark; stage=semi-finals; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_63,third-place match,2022-12-17,Croatia,Morocco,Khalifa International Stadium,Al Rayyan,,46000,pending_match_level_source,0,0,0,0,0,175.0,1500.0,550.0,0.95,,1.0,1.0,1.0,0.95,156.3568010936432,,148.53896103896105,Modeled from Layer A average-per-match benchmark; stage=third-place match; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
2022,2022_64,final,2022-12-18,Argentina,France,Lusail Stadium,Lusail,,89000,pending_match_level_source,0,1,1,0,0,175.0,1500.0,550.0,1.0,,1.0,1.0,1.2000000000000002,1.2000000000000002,156.3568010936432,,187.62816131237187,Modeled from Layer A average-per-match benchmark; stage=final; no match attendance available,Layer A global benchmarks + Dataset 1 attendance/match metadata
